YEAR,STATE_CODE,race,MEM_,OSS_,pct_
1976,IL,AI,4180,45,1
1976,IL,AS,17960,80,0
1976,IL,BL,435460,24630,6
1976,IL,HI,105225,2460,2
1976,IL,HP,0,0,
1976,IL,MR,0,0,
1976,IL,WH,1655995,22255,1
1976,IL,total,2218820,49470,2
1976,IN,AI,1355,5,0
1976,IN,AS,3215,5,0
1976,IN,BL,111855,11630,10
1976,IN,HI,15095,795,5
1976,IN,HP,0,0,
1976,IN,MR,0,0,
1976,IN,WH,1018505,15205,1
1976,IN,total,1150030,27640,2
1976,KS,AI,2950,75,3
1976,KS,AS,2600,20,1
1976,KS,BL,32480,4225,13
1976,KS,HI,10630,420,4
1976,KS,HP,0,0,
1976,KS,MR,0,0,
1976,KS,WH,405525,7815,2
1976,KS,total,454185,12555,3
1976,KY,AI,3555,0,
1976,KY,AS,1110,5,0
1976,KY,BL,62245,6145,10
1976,KY,HI,3080,5,0
1976,KY,HP,0,0,
1976,KY,MR,0,0,
1976,KY,WH,620135,7975,1
1976,KY,total,690120,14125,2
1976,LA,AI,4105,150,4
1976,LA,AS,3150,20,1
1976,LA,BL,336070,38490,11
1976,LA,HI,6450,320,5
1976,LA,HP,0,0,
1976,LA,MR,0,0,
1976,LA,WH,484280,28830,6
1976,LA,total,834055,67805,8
1976,MA,AI,1420,5,0
1976,MA,AS,6565,15,0
1976,MA,BL,53555,1220,2
1976,MA,HI,23635,395,2
1976,MA,HP,0,0,
1976,MA,MR,0,0,
1976,MA,WH,981990,11910,1
1976,MA,total,1067165,13545,1
1976,MD,AI,1925,25,1
1976,MD,AS,9870,40,0
1976,MD,BL,242495,12065,5
1976,MD,HI,6280,100,2
1976,MD,HP,0,0,
1976,MD,MR,0,0,
1976,MD,WH,601740,18770,3
1976,MD,total,862305,30995,4
1976,ME,AI,735,10,1
1976,ME,AS,545,0,
1976,ME,BL,640,5,1
1976,ME,HI,255,5,2
1976,ME,HP,0,0,
1976,ME,MR,0,0,
1976,ME,WH,234780,3055,1
1976,ME,total,236955,3075,1
1976,MI,AI,17415,160,1
1976,MI,AS,8165,25,0
1976,MI,BL,311170,23630,8
1976,MI,HI,30690,845,3
1976,MI,HP,0,0,
1976,MI,MR,0,0,
1976,MI,WH,1643305,24545,1
1976,MI,total,2010745,49200,2
1976,MN,AI,11415,265,2
1976,MN,AS,4880,15,0
1976,MN,BL,13700,1100,8
1976,MN,HI,4820,100,2
1976,MN,HP,0,0,
1976,MN,MR,0,0,
1976,MN,WH,822985,8420,1
1976,MN,total,857800,9900,1
1976,MO,AI,2280,25,1
1976,MO,AS,3745,25,1
1976,MO,BL,135645,11860,9
1976,MO,HI,4380,145,3
1976,MO,HP,0,0,
1976,MO,MR,0,0,
1976,MO,WH,802535,15690,2
1976,MO,total,948580,27740,3
1976,MS,AI,355,5,1
1976,MS,AS,685,5,1
1976,MS,BL,241970,12840,5
1976,MS,HI,480,20,4
1976,MS,HP,0,0,
1976,MS,MR,0,0,
1976,MS,WH,253070,6925,3
1976,MS,total,496560,19795,4
1976,MT,AI,13350,135,1
1976,MT,AS,650,5,1
1976,MT,BL,475,5,1
1976,MT,HI,1660,15,1
1976,MT,HP,0,0,
1976,MT,MR,0,0,
1976,MT,WH,162255,1425,1
1976,MT,total,178390,1590,1
1976,NC,AI,16050,620,4
1976,NC,AS,2630,35,1
1976,NC,BL,349020,23675,7
1976,NC,HI,1370,40,3
1976,NC,HP,0,0,
1976,NC,MR,0,0,
1976,NC,WH,808570,19850,2
1976,NC,total,1177640,44215,4
1976,ND,AI,6210,100,2
1976,ND,AS,465,5,1
1976,ND,BL,510,20,4
1976,ND,HI,635,15,2
1976,ND,HP,0,0,
1976,ND,MR,0,0,
1976,ND,WH,118955,1035,1
1976,ND,total,126775,1170,1
1976,NE,AI,2570,90,4
1976,NE,AS,1445,5,0
1976,NE,BL,13670,1740,13
1976,NE,HI,5560,150,3
1976,NE,HP,0,0,
1976,NE,MR,0,0,
1976,NE,WH,285160,3315,1
1976,NE,total,308405,5305,2
1976,NH,AI,160,0,
1976,NH,AS,440,0,
1976,NH,BL,820,15,2
1976,NH,HI,410,5,1
1976,NH,HP,0,0,
1976,NH,MR,0,0,
1976,NH,WH,170100,4005,2
1976,NH,total,171935,4030,2
1976,NJ,AI,1735,5,0
1976,NJ,AS,12095,50,0
1976,NJ,BL,239530,16270,7
1976,NJ,HI,90745,3765,4
1976,NJ,HP,0,0,
1976,NJ,MR,0,0,
1976,NJ,WH,1057905,15925,2
1976,NJ,total,1402010,36015,3
1976,NM,AI,23565,865,4
1976,NM,AS,1205,10,1
1976,NM,BL,5975,395,7
1976,NM,HI,117630,4235,4
1976,NM,HP,0,0,
1976,NM,MR,0,0,
1976,NM,WH,128410,3175,2
1976,NM,total,276785,8675,3
1976,NV,AI,3140,115,4
1976,NV,AS,1780,25,1
1976,NV,BL,13165,2025,15
1976,NV,HI,5840,345,6
1976,NV,HP,0,0,
1976,NV,MR,0,0,
1976,NV,WH,116895,5030,4
1976,NV,total,140815,7535,5
1976,NY,AI,10615,130,1
1976,NY,AS,38840,20,0
1976,NY,BL,569095,9160,2
1976,NY,HI,352490,545,0
1976,NY,HP,0,0,
1976,NY,MR,0,0,
1976,NY,WH,2298525,10545,0
1976,NY,total,3269565,20400,1
1976,OH,AI,2140,20,1
1976,OH,AS,7015,20,0
1976,OH,BL,277210,24775,9
1976,OH,HI,23590,700,3
1976,OH,HP,0,0,
1976,OH,MR,0,0,
1976,OH,WH,1897835,22170,1
1976,OH,total,2207785,47685,2
1976,OK,AI,65255,465,1
1976,OK,AS,3185,15,0
1976,OK,BL,52910,3235,6
1976,OK,HI,8435,85,1
1976,OK,HP,0,0,
1976,OK,MR,0,0,
1976,OK,WH,460675,4805,1
1976,OK,total,590460,8600,1
1976,OR,AI,7255,175,2
1976,OR,AS,5440,40,1
1976,OR,BL,9170,1245,14
1976,OR,HI,8580,150,2
1976,OR,HP,0,0,
1976,OR,MR,0,0,
1976,OR,WH,440150,9445,2
1976,OR,total,470600,11055,2
1976,PA,AI,6540,10,0
1976,PA,AS,8530,20,0
1976,PA,BL,267865,11815,4
1976,PA,HI,26355,315,1
1976,PA,HP,0,0,
1976,PA,MR,0,0,
1976,PA,WH,1842460,22160,1
1976,PA,total,2151745,34320,2
1976,RI,AI,245,10,4
1976,RI,AS,855,0,
1976,RI,BL,7645,610,8
1976,RI,HI,2070,45,2
1976,RI,HP,0,0,
1976,RI,MR,0,0,
1976,RI,WH,159670,5105,3
1976,RI,total,170485,5770,3
1976,SC,AI,625,10,2
1976,SC,AS,1475,5,0
1976,SC,BL,264750,23900,9
1976,SC,HI,590,30,5
1976,SC,HP,0,0,
1976,SC,MR,0,0,
1976,SC,WH,372850,17990,5
1976,SC,total,640290,41940,7
1976,SD,AI,9120,180,2
1976,SD,AS,505,0,
1976,SD,BL,395,10,3
1976,SD,HI,1385,5,0
1976,SD,HP,0,0,
1976,SD,MR,0,0,
1976,SD,WH,134240,965,1
1976,SD,total,145645,1160,1
1976,TN,AI,445,5,1
1976,TN,AS,1535,5,0
1976,TN,BL,188795,10665,6
1976,TN,HI,835,5,1
1976,TN,HP,0,0,
1976,TN,MR,0,0,
1976,TN,WH,682430,10775,2
1976,TN,total,874040,21460,2
1976,TX,AI,4820,40,1
1976,TX,AS,12635,55,0
1976,TX,BL,429540,22055,5
1976,TX,HI,705700,14140,2
1976,TX,HP,0,0,
1976,TX,MR,0,0,
1976,TX,WH,1672195,23775,1
1976,TX,total,2824885,60065,2
1976,UT,AI,4650,120,3
1976,UT,AS,2660,55,2
1976,UT,BL,1635,110,7
1976,UT,HI,12030,795,7
1976,UT,HP,0,0,
1976,UT,MR,0,0,
1976,UT,WH,291485,5235,2
1976,UT,total,312455,6310,2
1976,VA,AI,1125,25,2
1976,VA,AS,10275,70,1
1976,VA,BL,266735,23935,9
1976,VA,HI,4905,85,2
1976,VA,HP,0,0,
1976,VA,MR,0,0,
1976,VA,WH,814290,25760,3
1976,VA,total,1097330,49875,5
1976,VT,AI,385,0,
1976,VT,AS,160,0,
1976,VT,BL,220,0,
1976,VT,HI,90,0,
1976,VT,HP,0,0,
1976,VT,MR,0,0,
1976,VT,WH,101820,2195,2
1976,VT,total,102680,2200,2
1976,WA,AI,19085,410,2
1976,WA,AS,17095,140,1
1976,WA,BL,23035,1180,5
1976,WA,HI,19985,355,2
1976,WA,HP,0,0,
1976,WA,MR,0,0,
1976,WA,WH,698365,11280,2
1976,WA,total,777570,13365,2
1976,WI,AI,10320,365,4
1976,WI,AS,3310,15,0
1976,WI,BL,49700,8315,17
1976,WI,HI,11455,740,6
1976,WI,HP,0,0,
1976,WI,MR,0,0,
1976,WI,WH,865290,13145,2
1976,WI,total,940070,22585,2
1976,WV,AI,225,5,2
1976,WV,AS,745,0,
1976,WV,BL,16875,890,5
1976,WV,HI,410,5,1
1976,WV,HP,0,0,
1976,WV,MR,0,0,
1976,WV,WH,387925,6245,2
1976,WV,total,406180,7145,2
1976,WY,AI,1765,10,1
1976,WY,AS,415,5,1
1976,WY,BL,765,70,9
1976,WY,HI,4895,210,4
1976,WY,HP,0,0,
1976,WY,MR,0,0,
1976,WY,WH,81860,1385,2
1976,WY,total,89705,1680,2
1978,AK,AI,14340,325,2
1978,AK,AS,1445,15,1
1978,AK,BL,2800,180,6
1978,AK,HI,1025,25,2
1978,AK,HP,0,0,
1978,AK,MR,0,0,
1978,AK,WH,54765,1400,3
1978,AK,total,74370,1945,3
1978,AL,AI,840,15,2
1978,AL,AS,1115,15,1
1978,AL,BL,257990,13015,5
1978,AL,HI,500,15,3
1978,AL,HP,0,0,
1978,AL,MR,0,0,
1978,AL,WH,501480,12590,3
1978,AL,total,761930,25650,3
1978,AR,AI,950,10,1
1978,AR,AS,1110,10,1
1978,AR,BL,101705,6315,6
1978,AR,HI,865,15,2
1978,AR,HP,0,0,
1978,AR,MR,0,0,
1978,AR,WH,274130,6235,2
1978,AR,total,378755,12590,3
1978,AZ,AI,27410,515,2
1978,AZ,AS,3410,35,1
1978,AZ,BL,16470,920,6
1978,AZ,HI,79585,1855,2
1978,AZ,HP,0,0,
1978,AZ,MR,0,0,
1978,AZ,WH,249760,5725,2
1978,AZ,total,376630,9045,2
1978,CA,AI,21855,780,4
1978,CA,AS,147875,2505,2
1978,CA,BL,344600,37575,11
1978,CA,HI,619505,31360,5
1978,CA,HP,0,0,
1978,CA,MR,0,0,
1978,CA,WH,1501100,70960,5
1978,CA,total,2634940,143180,5
1978,CO,AI,2215,50,2
1978,CO,AS,5530,65,1
1978,CO,BL,22675,2060,9
1978,CO,HI,68520,3325,5
1978,CO,HP,0,0,
1978,CO,MR,0,0,
1978,CO,WH,347090,8860,3
1978,CO,total,446035,14360,3
1978,CT,AI,815,45,6
1978,CT,AS,2665,30,1
1978,CT,BL,55650,6875,12
1978,CT,HI,27110,1880,7
1978,CT,HP,0,0,
1978,CT,MR,0,0,
1978,CT,WH,303205,16625,5
1978,CT,total,389445,25455,7
1978,DC,AI,25,0,
1978,DC,AS,775,5,1
1978,DC,BL,102485,3415,3
1978,DC,HI,1245,15,1
1978,DC,HP,0,0,
1978,DC,MR,0,0,
1978,DC,WH,4370,80,2
1978,DC,total,108905,3515,3
1978,DE,AI,160,5,3
1978,DE,AS,755,15,2
1978,DE,BL,25330,3445,14
1978,DE,HI,1505,65,4
1978,DE,HP,0,0,
1978,DE,MR,0,0,
1978,DE,WH,79155,6015,8
1978,DE,total,106905,9550,9
1978,FL,AI,1500,45,3
1978,FL,AS,8810,70,1
1978,FL,BL,350160,28070,8
1978,FL,HI,100425,2305,2
1978,FL,HP,0,0,
1978,FL,MR,0,0,
1978,FL,WH,1052390,40160,4
1978,FL,total,1513285,70650,5
1978,GA,AI,550,5,1
1978,GA,AS,3335,20,1
1978,GA,BL,373280,21950,6
1978,GA,HI,2330,65,3
1978,GA,HP,0,0,
1978,GA,MR,0,0,
1978,GA,WH,691895,24105,3
1978,GA,total,1071390,46140,4
1978,HI,AI,385,5,1
1978,HI,AS,117585,2955,3
1978,HI,BL,2440,50,2
1978,HI,HI,11600,790,7
1978,HI,HP,0,0,
1978,HI,MR,0,0,
1978,HI,WH,37590,935,2
1978,HI,total,169600,4735,3
1978,IA,AI,1155,65,6
1978,IA,AS,1755,20,1
1978,IA,BL,10430,1250,12
1978,IA,HI,2995,110,4
1978,IA,HP,0,0,
1978,IA,MR,0,0,
1978,IA,WH,266475,8565,3
1978,IA,total,282815,10015,4
1978,ID,AI,2365,20,1
1978,ID,AS,1030,15,1
1978,ID,BL,505,15,3
1978,ID,HI,5705,120,2
1978,ID,HP,0,0,
1978,ID,MR,0,0,
1978,ID,WH,131320,1970,2
1978,ID,total,140925,2140,2
1978,IL,AI,1595,75,5
1978,IL,AS,15710,185,1
1978,IL,BL,390375,23120,6
1978,IL,HI,98535,2960,3
1978,IL,HP,0,0,
1978,IL,MR,0,0,
1978,IL,WH,769465,35530,5
1978,IL,total,1275680,61865,5
1978,IN,AI,450,10,2
1978,IN,AS,2310,15,1
1978,IN,BL,100355,8865,9
1978,IN,HI,11640,770,7
1978,IN,HP,0,0,
1978,IN,MR,0,0,
1978,IN,WH,522585,19305,4
1978,IN,total,637340,28965,5
1978,KS,AI,1950,60,3
1978,KS,AS,2720,35,1
1978,KS,BL,29300,3295,11
1978,KS,HI,8770,460,5
1978,KS,HP,0,0,
1978,KS,MR,0,0,
1978,KS,WH,228370,7800,3
1978,KS,total,271110,11650,4
1978,KY,AI,180,15,8
1978,KY,AS,1135,10,1
1978,KY,BL,54105,6530,12
1978,KY,HI,445,0,
1978,KY,HP,0,0,
1978,KY,MR,0,0,
1978,KY,WH,420460,11770,3
1978,KY,total,476330,18325,4
1978,LA,AI,3775,115,3
1978,LA,AS,3845,90,2
1978,LA,BL,330830,34220,10
1978,LA,HI,6160,430,7
1978,LA,HP,0,0,
1978,LA,MR,0,0,
1978,LA,WH,472620,29290,6
1978,LA,total,817230,64140,8
1978,MA,AI,645,15,2
1978,MA,AS,5885,40,1
1978,MA,BL,53480,4780,9
1978,MA,HI,24165,950,4
1978,MA,HP,0,0,
1978,MA,MR,0,0,
1978,MA,WH,505905,22005,4
1978,MA,total,590075,27790,5
1978,MD,AI,1485,50,3
1978,MD,AS,11470,135,1
1978,MD,BL,238550,22285,9
1978,MD,HI,6430,175,3
1978,MD,HP,0,0,
1978,MD,MR,0,0,
1978,MD,WH,547650,27390,5
1978,MD,total,805585,50035,6
1978,ME,AI,335,20,6
1978,ME,AS,420,0,
1978,ME,BL,520,15,3
1978,ME,HI,190,0,
1978,ME,HP,0,0,
1978,ME,MR,0,0,
1978,ME,WH,135530,4540,3
1978,ME,total,137000,4580,3
1978,MI,AI,7470,310,4
1978,MI,AS,5225,60,1
1978,MI,BL,273910,27670,10
1978,MI,HI,20035,1270,6
1978,MI,HP,0,0,
1978,MI,MR,0,0,
1978,MI,WH,669190,32380,5
1978,MI,total,975830,61685,6
1978,MN,AI,6360,335,5
1978,MN,AS,4210,25,1
1978,MN,BL,13865,1205,9
1978,MN,HI,4130,115,3
1978,MN,HP,0,0,
1978,MN,MR,0,0,
1978,MN,WH,412900,9570,2
1978,MN,total,441460,11255,3
1978,MO,AI,855,20,2
1978,MO,AS,3650,55,2
1978,MO,BL,127095,13105,10
1978,MO,HI,3795,190,5
1978,MO,HP,0,0,
1978,MO,MR,0,0,
1978,MO,WH,500335,19900,4
1978,MO,total,635725,33265,5
1978,MS,AI,345,5,1
1978,MS,AS,915,10,1
1978,MS,BL,233210,10825,5
1978,MS,HI,500,5,1
1978,MS,HP,0,0,
1978,MS,MR,0,0,
1978,MS,WH,249430,7665,3
1978,MS,total,484395,18510,4
1978,MT,AI,8165,190,2
1978,MT,AS,590,30,5
1978,MT,BL,325,10,3
1978,MT,HI,1110,30,3
1978,MT,HP,0,0,
1978,MT,MR,0,0,
1978,MT,WH,82505,1680,2
1978,MT,total,92695,1940,2
1978,NC,AI,16670,630,4
1978,NC,AS,2980,30,1
1978,NC,BL,349670,23585,7
1978,NC,HI,1910,35,2
1978,NC,HP,0,0,
1978,NC,MR,0,0,
1978,NC,WH,798615,22740,3
1978,NC,total,1169845,47020,4
1978,ND,AI,4680,160,3
1978,ND,AS,430,0,
1978,ND,BL,460,15,3
1978,ND,HI,405,15,4
1978,ND,HP,0,0,
1978,ND,MR,0,0,
1978,ND,WH,63745,1350,2
1978,ND,total,69725,1545,2
1978,NE,AI,1585,60,4
1978,NE,AS,1005,15,1
1978,NE,BL,13045,1645,13
1978,NE,HI,3435,110,3
1978,NE,HP,0,0,
1978,NE,MR,0,0,
1978,NE,WH,142865,3755,3
1978,NE,total,161940,5585,3
1978,NH,AI,75,5,7
1978,NH,AS,315,5,2
1978,NH,BL,670,45,7
1978,NH,HI,390,20,5
1978,NH,HP,0,0,
1978,NH,MR,0,0,
1978,NH,WH,106845,5600,5
1978,NH,total,108300,5675,5
1978,NJ,AI,405,20,5
1978,NJ,AS,8035,95,1
1978,NJ,BL,182670,16125,9
1978,NJ,HI,85690,4370,5
1978,NJ,HP,0,0,
1978,NJ,MR,0,0,
1978,NJ,WH,400090,24325,6
1978,NJ,total,676890,44930,7
1978,NM,AI,22965,1075,5
1978,NM,AS,1280,10,1
1978,NM,BL,6175,405,7
1978,NM,HI,103115,4910,5
1978,NM,HP,0,0,
1978,NM,MR,0,0,
1978,NM,WH,107250,3280,3
1978,NM,total,240785,9675,4
1978,NV,AI,1630,75,5
1978,NV,AS,2230,50,2
1978,NV,BL,13580,1720,13
1978,NV,HI,5620,340,6
1978,NV,HP,0,0,
1978,NV,MR,0,0,
1978,NV,WH,107000,4485,4
1978,NV,total,130055,6670,5
1978,NY,AI,3925,140,4
1978,NY,AS,37980,110,0
1978,NY,BL,496885,20165,4
1978,NY,HI,314935,4450,1
1978,NY,HP,0,0,
1978,NY,MR,0,0,
1978,NY,WH,1008160,29565,3
1978,NY,total,1861885,54435,3
1978,OH,AI,1480,40,3
1978,OH,AS,4695,40,1
1978,OH,BL,239955,24670,10
1978,OH,HI,14765,960,7
1978,OH,HP,0,0,
1978,OH,MR,0,0,
1978,OH,WH,842175,36070,4
1978,OH,total,1103075,61775,6
1978,OK,AI,45680,600,1
1978,OK,AS,2995,35,1
1978,OK,BL,48345,3215,7
1978,OK,HI,6435,100,2
1978,OK,HP,0,0,
1978,OK,MR,0,0,
1978,OK,WH,323185,5425,2
1978,OK,total,426640,9375,2
1978,OR,AI,3860,195,5
1978,OR,AS,5090,50,1
1978,OR,BL,9120,925,10
1978,OR,HI,5920,220,4
1978,OR,HP,0,0,
1978,OR,MR,0,0,
1978,OR,WH,243745,9270,4
1978,OR,total,267740,10660,4
1978,PA,AI,830,15,2
1978,PA,AS,8880,70,1
1978,PA,BL,245300,36915,15
1978,PA,HI,27800,2325,8
1978,PA,HP,0,0,
1978,PA,MR,0,0,
1978,PA,WH,1298240,62030,5
1978,PA,total,1581050,101360,6
1978,RI,AI,265,10,4
1978,RI,AS,950,5,1
1978,RI,BL,6780,745,11
1978,RI,HI,2540,70,3
1978,RI,HP,0,0,
1978,RI,MR,0,0,
1978,RI,WH,121855,4990,4
1978,RI,total,132385,5830,4
1978,SC,AI,830,25,3
1978,SC,AS,1975,20,1
1978,SC,BL,263915,20420,8
1978,SC,HI,815,25,3
1978,SC,HP,0,0,
1978,SC,MR,0,0,
1978,SC,WH,371040,17340,5
1978,SC,total,638575,37835,6
1978,SD,AI,6375,180,3
1978,SD,AS,370,5,1
1978,SD,BL,335,10,3
1978,SD,HI,310,10,3
1978,SD,HP,0,0,
1978,SD,MR,0,0,
1978,SD,WH,71735,1100,2
1978,SD,total,79125,1300,2
1978,TN,AI,300,5,2
1978,TN,AS,2000,10,1
1978,TN,BL,181015,12980,7
1978,TN,HI,790,50,6
1978,TN,HP,0,0,
1978,TN,MR,0,0,
1978,TN,WH,555845,15090,3
1978,TN,total,739950,28130,4
1978,TX,AI,3130,45,1
1978,TX,AS,14875,100,1
1978,TX,BL,415785,21695,5
1978,TX,HI,657140,16310,2
1978,TX,HP,0,0,
1978,TX,MR,0,0,
1978,TX,WH,1356615,26515,2
1978,TX,total,2447550,64665,3
1978,UT,AI,4640,195,4
1978,UT,AS,2900,60,2
1978,UT,BL,1695,110,6
1978,UT,HI,11190,660,6
1978,UT,HP,0,0,
1978,UT,MR,0,0,
1978,UT,WH,270640,6195,2
1978,UT,total,291065,7220,2
1978,VA,AI,815,30,4
1978,VA,AS,11715,110,1
1978,VA,BL,246945,24685,10
1978,VA,HI,5235,160,3
1978,VA,HP,0,0,
1978,VA,MR,0,0,
1978,VA,WH,657755,31515,5
1978,VA,total,922465,56500,6
1978,VT,AI,80,5,6
1978,VT,AS,170,0,
1978,VT,BL,165,5,3
1978,VT,HI,45,0,
1978,VT,HP,0,0,
1978,VT,MR,0,0,
1978,VT,WH,61855,3110,5
1978,VT,total,62315,3125,5
1978,WA,AI,10490,550,5
1978,WA,AS,14040,360,3
1978,WA,BL,20740,2270,11
1978,WA,HI,14520,705,5
1978,WA,HP,0,0,
1978,WA,MR,0,0,
1978,WA,WH,391385,15420,4
1978,WA,total,451175,19300,4
1978,WI,AI,5205,385,7
1978,WI,AS,2530,70,3
1978,WI,BL,47870,9410,20
1978,WI,HI,9140,905,10
1978,WI,HP,0,0,
1978,WI,MR,0,0,
1978,WI,WH,423875,17570,4
1978,WI,total,488615,28340,6
1978,WV,AI,120,0,
1978,WV,AS,810,5,1
1978,WV,BL,14505,725,5
1978,WV,HI,345,5,1
1978,WV,HP,0,0,
1978,WV,MR,0,0,
1978,WV,WH,278045,6630,2
1978,WV,total,293825,7365,3
1978,WY,AI,1275,20,2
1978,WY,AS,400,0,
1978,WY,BL,770,75,10
1978,WY,HI,4590,250,5
1978,WY,HP,0,0,
1978,WY,MR,0,0,
1978,WY,WH,66385,2045,3
1978,WY,total,73420,2385,3
1980,AK,AI,8640,270,3
1980,AK,AS,1595,15,1
1980,AK,BL,3040,320,11
1980,AK,HI,1140,45,4
1980,AK,HP,0,0,
1980,AK,MR,0,0,
1980,AK,WH,49660,1630,3
1980,AK,total,64070,2285,4
1980,AL,AI,1230,15,1
1980,AL,AS,1325,5,0
1980,AL,BL,225225,12860,6
1980,AL,HI,490,10,2
1980,AL,HP,0,0,
1980,AL,MR,0,0,
1980,AL,WH,387995,13700,4
1980,AL,total,616265,26585,4
1980,AR,AI,345,5,1
1980,AR,AS,840,5,1
1980,AR,BL,63225,4085,6
1980,AR,HI,570,10,2
1980,AR,HP,0,0,
1980,AR,MR,0,0,
1980,AR,WH,150330,4770,3
1980,AR,total,215315,8875,4
1980,AZ,AI,11175,375,3
1980,AZ,AS,4100,45,1
1980,AZ,BL,15710,1325,8
1980,AZ,HI,71660,3205,4
1980,AZ,HP,0,0,
1980,AZ,MR,0,0,
1980,AZ,WH,241950,8360,3
1980,AZ,total,344590,13310,4
1980,CA,AI,23485,835,4
1980,CA,AS,221645,4370,2
1980,CA,BL,370030,45040,12
1980,CA,HI,812150,49495,6
1980,CA,HP,0,0,
1980,CA,MR,0,0,
1980,CA,WH,1685130,98925,6
1980,CA,total,3112445,198670,6
1980,CO,AI,2580,75,3
1980,CO,AS,8350,90,1
1980,CO,BL,24005,2085,9
1980,CO,HI,68075,3825,6
1980,CO,HP,0,0,
1980,CO,MR,0,0,
1980,CO,WH,343130,10815,3
1980,CO,total,446140,16890,4
1980,CT,AI,500,25,5
1980,CT,AS,3470,35,1
1980,CT,BL,49215,6390,13
1980,CT,HI,27775,1755,6
1980,CT,HP,0,0,
1980,CT,MR,0,0,
1980,CT,WH,271060,17615,6
1980,CT,total,352020,25820,7
1980,DC,AI,30,5,17
1980,DC,AS,1090,5,0
1980,DC,BL,97960,1870,2
1980,DC,HI,2050,30,1
1980,DC,HP,0,0,
1980,DC,MR,0,0,
1980,DC,WH,3780,40,1
1980,DC,total,104905,1955,2
1980,DE,AI,130,5,4
1980,DE,AS,895,5,1
1980,DE,BL,24355,3655,15
1980,DE,HI,1715,115,7
1980,DE,HP,0,0,
1980,DE,MR,0,0,
1980,DE,WH,66265,5595,8
1980,DE,total,93350,9375,10
1980,FL,AI,1760,65,4
1980,FL,AS,11735,215,2
1980,FL,BL,348940,46965,13
1980,FL,HI,120660,8220,7
1980,FL,HP,0,0,
1980,FL,MR,0,0,
1980,FL,WH,1027395,75825,7
1980,FL,total,1510490,131290,9
1980,GA,AI,385,5,1
1980,GA,AS,4485,40,1
1980,GA,BL,296530,21000,7
1980,GA,HI,2810,60,2
1980,GA,HP,0,0,
1980,GA,MR,0,0,
1980,GA,WH,514610,26305,5
1980,GA,total,818815,47415,6
1980,HI,AI,380,25,7
1980,HI,AS,115890,3440,3
1980,HI,BL,2330,60,3
1980,HI,HI,3300,0,
1980,HI,HP,0,0,
1980,HI,MR,0,0,
1980,HI,WH,40295,1280,3
1980,HI,total,162200,4800,3
1980,IA,AI,860,35,4
1980,IA,AS,3315,45,1
1980,IA,BL,10755,1305,12
1980,IA,HI,3175,125,4
1980,IA,HP,0,0,
1980,IA,MR,0,0,
1980,IA,WH,285280,9890,3
1980,IA,total,303390,11400,4
1980,ID,AI,1585,50,3
1980,ID,AS,1055,0,
1980,ID,BL,495,20,4
1980,ID,HI,4235,110,3
1980,ID,HP,0,0,
1980,ID,MR,0,0,
1980,ID,WH,103525,1865,2
1980,ID,total,110890,2050,2
1980,IL,AI,1655,45,3
1980,IL,AS,21795,235,1
1980,IL,BL,380165,24015,6
1980,IL,HI,107720,4280,4
1980,IL,HP,0,0,
1980,IL,MR,0,0,
1980,IL,WH,774955,44880,6
1980,IL,total,1286290,73455,6
1980,IN,AI,650,20,3
1980,IN,AS,3355,20,1
1980,IN,BL,98785,7780,8
1980,IN,HI,12240,760,6
1980,IN,HP,0,0,
1980,IN,MR,0,0,
1980,IN,WH,551470,23205,4
1980,IN,total,666500,31785,5
1980,KS,AI,1540,60,4
1980,KS,AS,3680,45,1
1980,KS,BL,26730,3485,13
1980,KS,HI,8150,515,6
1980,KS,HP,0,0,
1980,KS,MR,0,0,
1980,KS,WH,193050,8340,4
1980,KS,total,233155,12445,5
1980,KY,AI,160,0,
1980,KY,AS,1440,0,
1980,KY,BL,48855,4715,10
1980,KY,HI,495,5,1
1980,KY,HP,0,0,
1980,KY,MR,0,0,
1980,KY,WH,366210,10555,3
1980,KY,total,417165,15275,4
1980,LA,AI,2895,110,4
1980,LA,AS,5915,130,2
1980,LA,BL,298740,30995,10
1980,LA,HI,5620,325,6
1980,LA,HP,0,0,
1980,LA,MR,0,0,
1980,LA,WH,408570,27785,7
1980,LA,total,721740,59350,8
1980,MA,AI,805,40,5
1980,MA,AS,7875,45,1
1980,MA,BL,51710,3775,7
1980,MA,HI,27135,1205,4
1980,MA,HP,0,0,
1980,MA,MR,0,0,
1980,MA,WH,482610,24775,5
1980,MA,total,570135,29845,5
1980,MD,AI,1175,95,8
1980,MD,AS,13570,190,1
1980,MD,BL,229130,30700,13
1980,MD,HI,6855,280,4
1980,MD,HP,0,0,
1980,MD,MR,0,0,
1980,MD,WH,496190,33950,7
1980,MD,total,746920,65215,9
1980,ME,AI,180,15,8
1980,ME,AS,385,0,
1980,ME,BL,360,15,4
1980,ME,HI,150,5,3
1980,ME,HP,0,0,
1980,ME,MR,0,0,
1980,ME,WH,86415,2840,3
1980,ME,total,87490,2875,3
1980,MI,AI,8340,425,5
1980,MI,AS,8850,345,4
1980,MI,BL,285545,52495,18
1980,MI,HI,22225,2790,13
1980,MI,HP,0,0,
1980,MI,MR,0,0,
1980,MI,WH,790370,45805,6
1980,MI,total,1115335,101855,9
1980,MN,AI,7455,420,6
1980,MN,AS,9205,40,0
1980,MN,BL,15945,1125,7
